identifier,all_names,batting_style,bowling_style
06e649a0,['RK Whelan'],Right hand Bat,Right arm Medium
fff4e348,['RK Willis'],Right hand Bat,Right arm Medium
5b01ea8c,['R Lamba' 'Raman Lamba'],Right hand Bat,Right arm Medium
47d00fb5,['RL Bhudia'],Right hand Bat,Right arm Medium
e2b58daf,['RL Blake'],Right hand Bat,Right arm Offbreak
5a892f36,['R Rambukwela' 'RLB Rambukwella'],Left hand Bat,Right arm Offbreak
3feda4fa,['Chase' 'R Chase' 'RL Chase' 'Roston Chase'],Right hand Bat,Right arm Offbreak
6c0328e7,['RL Dias' 'Roy Dias'],Right hand Bat,Right arm Offbreak
f33ab616,['RL Evitts'],Right hand Bat,Right arm Medium
3d843d30,['Dickie Fuller' 'RL Fuller' 'Richard Fuller'],Right hand Bat,Right arm Fast
e149d0ae,['R Grundy' 'RL Grundy'],Left hand Bat,Left arm Orthodox
49933c5b,['RL Harvey' 'Robert Harvey'],Right hand Bat,Right arm Medium
d7c6b0fb,['R Haynes' 'RL Haynes' 'Rachael Haynes'],Left hand Bat,Left arm Medium
aefe8a03,['RL Henderson'],Right hand Bat,Right arm Medium
95fdfe7e,['R Limema'],Right hand Bat,Right arm Medium
fe5f2e48,['R L Jangid' 'RL Jangid' 'Ravi Jangid'],Left hand Bat,Left arm Orthodox
db05c1b5,['RL John'],Right hand Bat,Right arm Offbreak
3967930c,['RL Johnson' 'Richard Johnson'],Right hand Bat,Right arm Medium
33a50ecf,['RL Powell' 'Ricardo Powell'],Right hand Bat,Right arm Offbreak
ab3c333a,['RL Sanghvi' 'Rahul Sanghvi'],Left hand Bat,Left arm Orthodox
2fef3b0c,['RL Toole'],Left hand Bat,Left arm Medium
869f61bc,['RL Vitas'],Right hand Bat,Right arm Offbreak
459a7b0a,['R MacDonald-Gay'],Right hand Bat,Right arm Medium
d0cff8fd,['R Madhavan'],Left hand Bat,Right arm Medium
ea0e8ea2,['R Mahajan'],Right hand Bat,Right arm Legbreak
e13f5984,['R Malhotra'],Right hand Bat,Right arm Legbreak
4cf645c9,['RMAM Avery'],Right hand Bat,Right arm Medium
5360c9be,['R Mangal'],Right hand Bat,Right arm Medium
cc9b822c,['R Matsumura'],Right hand Bat,Right arm Medium
b23d3ec5,['R Mazumder'],Right hand Bat,Right arm Offbreak
94fe4708,['RM Burns'],Right hand Bat,Right arm Offbreak
9652e347,['R McBey'],Right hand Bat,Right arm Fast
f7e41cd8,['R McKenna'],Right hand Bat,Right arm Fast
c654af19,['R McLaren' 'Ryan McLaren'],Left hand Bat,Right arm Medium
e12dea07,['RM Cockle'],Right hand Bat,Right arm Medium
8779d82c,['Bob Cowper' 'RM Cowper' 'Robert Cowper'],Left hand Bat,Right arm Offbreak
3fbc5cc9,['R M Dagar' 'RM Dagar' 'Rahul Dagar'],Right hand Bat,Right arm Offbreak
c8998b10,['D Bandara' 'RMDM Bandara'],Left hand Bat,Left arm Fast
3d7f02d4,['RM Dorji'],Right hand Bat,Right arm Medium
7da44536,['RM Duffield'],Left hand Bat,Left arm Fast
766a651d,['RM Edavalath'],Right hand Bat,Right arm Offbreak
d28304a2,['Prof Edwards' 'RM Edwards' 'Richard Edwards'],Right hand Bat,Right arm Fast
140552e1,['RM Ellison' 'Richard Ellison'],Left hand Bat,Right arm Medium
64f55c74,['R Meyer'],Left hand Bat,Right arm Fast
4ed7d23f,['R Farrell' 'RM Farrell'],Right hand Bat,Right arm Fast
721e0199,['R Ghosh' 'RM Ghosh'],Right hand Bat,Right arm Medium
27159c6a,['M Haq' 'RM Haq'],Left hand Bat,Right arm Offbreak
764bdd5f,['RM Harris' 'Roger Harris'],Right hand Bat,Right arm Medium
d4a1c35e,['RMH Binny' 'Roger Binny'],Right hand Bat,Right arm Medium
48568d7f,['Bob Cottam' 'RMH Cottam' 'Robert Cottam'],Right hand Bat,Right arm Fast
9353d2fc,['RM Hill'],Right hand Bat,Right arm Medium
2e966563,['Hira' 'R Hira' 'RM Hira'],Left hand Bat,Left arm Orthodox
c77ae77d,['RM Hogg' 'Rodney Hogg'],Right hand Bat,Right arm Fast
f0a45427,['RM Koda'],Right hand Bat,Right arm Medium
7fa2ab1f,['R Taylor' 'RML Taylor'],Left hand Bat,Left arm Medium
1d1fb1be,['L Bandara' 'RMNL Bandara'],Right hand Bat,Right arm Medium
492ff0c2,['R Mondol'],Right hand Bat,Right arm Medium
29e676b0,['R Moonsamy'],Right hand Bat,Right arm Offbreak
c740ea83,['R Patidar' 'RM Patidar' 'Rajat Patidar'],Right hand Bat,Right arm Offbreak
37d0c8b3,['RM Phillips'],Right hand Bat,Right arm Legbreak
04268812,['RM Prideaux' 'Roger Prideaux'],Right hand Bat,Right arm Medium
903c1d37,['RM Pyrah'],Right hand Bat,Right arm Medium
349c5e58,['RMR Brathwaite'],Right hand Bat,Right arm Fast
8f7a598f,['RMS Eranga' 'S Eranga' 'Shaminda Eranga'],Right hand Bat,Right arm Fast
169f8e65,['RMS Weston'],Right hand Bat,Right arm Legbreak
ac3e5a31,['RM ter Braak' 'ter Braak'],Right hand Bat,Left arm Fast
f4417987,['R Mupfudza'],Right hand Bat,Right arm Legbreak
a2fc9177,['R Muriyalo'],Right hand Bat,Right arm Medium
f4d6a5b0,['R Murray' 'Ryan Murray'],Right hand Bat,Right arm Offbreak
017cadb2,['R Musamali'],Right hand Bat,Right arm Medium
5fef85ee,['R Mutumbami' 'Richmond Mutumbami'],Right hand Bat,Right arm Offbreak
3ffeb064,['RM van Oosterom'],Right hand Bat,Left arm Orthodox
9e866b59,['RMVD Gunaratne'],Right hand Bat,Right arm Medium
d1761087,['RM West'],Left hand Bat,Left arm Fast
3581a798,['R Yates' 'RM Yates'],Left hand Bat,Right arm Offbreak
37c0508e,['R Nanan' 'Rangy Nanan'],Right hand Bat,Right arm Offbreak
2eece016,['RN Bhatia'],Left hand Bat,Left arm Orthodox
a0bb0e40,['RN Cooper' 'Roylin Cooper'],Right hand Bat,Right arm Medium
4393e047,['R Nehonde'],Right hand Bat,Right arm Offbreak
61816a9c,['RN Gamble'],Right hand Bat,Right arm Medium
6e3f5a5c,['Ngarava' 'R Ngarava' 'Richard Ngarava'],Left hand Bat,Left arm Fast
a1632e97,['RN Grant'],Right hand Bat,Right arm Medium
bcaf7d33,['R N Gurbani' 'RN Gurbani' 'Rajneesh Gurbani'],Right hand Bat,Right arm Medium
ef48b426,['Neil Harvey' 'RN Harvey'],Left hand Bat,Right arm Offbreak
b0f9dac4,['R Nil'],Right hand Bat,Right arm Medium
ce4cc4d5,['R Ninan'],Right hand Bat,Right arm Offbreak
69362253,['RN Lewis' 'Rawl Lewis'],Right hand Bat,Right arm Legbreak
db1bf9c2,['RN Patel'],Left hand Bat,Right arm Medium
900f463f,['RN Roach'],Right hand Bat,Right arm Offbreak
0e1f6c97,['RNS Hobbs' 'Robin Hobbs'],Right hand Bat,Right arm Legbreak
d112c570,['RN Sidebottom'],Right hand Bat,Right arm Medium
4ec07775,['R ten Doeschate' 'RN ten Doeschate'],Right hand Bat,Right arm Medium
94b30fa5,['R Ntozakhe'],Right hand Bat,Right arm Offbreak
4f9930dd,['RN Wylie' 'Robert Wylie'],Left hand Bat,Right arm Fast
dd468f06,['R Oa'],Right hand Bat,Right arm Medium
8e38d470,['R Raina' 'Robert Raina'],Left hand Bat,Right arm Medium
bc761d00,['Robin Bist'],Right hand Bat,Right arm Offbreak
2353b224,['Robiul Haque'],Right hand Bat,Right arm Medium
d876610c,['R Islam' 'Robiul Islam'],Right hand Bat,Right arm Fast
75c51539,['Robiul Islam Robi'],Right hand Bat,Right arm Offbreak
649278f3,['Robiul Khan'],Right hand Bat,Right arm Medium
aa059b0e,['RO Butcher' 'Roland Butcher'],Right hand Bat,Right arm Legbreak
59b91222,['Rob White'],Right hand Bat,Right arm Legbreak
2834ae2d,['RO Cato'],Right hand Bat,Right arm Medium
762f43b7,['ROC Dunka'],Left hand Bat,Left arm Medium
03fdb5b4,['RO Collinge' 'Richard Collinge'],Right hand Bat,Left arm Medium
151d88b3,['RO Gordon'],Right hand Bat,Right arm Fast
a2230df5,['Rohanat Doullah Borson'],Right hand Bat,Right arm Medium
7f46e127,['Patel' 'RB Patel' 'Rohan Bhavesh Patel'],Left hand Bat,Left arm Orthodox
673314ef,['Rohan Kadam'],Left hand Bat,Right arm Legbreak
a6004ded,['Rohan Kunnummal' 'Rohan S Kunnummal'],Right hand Bat,Right arm Bowler
d1988788,['R Mustafa' 'Rohan Mustafa'],Left hand Bat,Right arm Offbreak
92d07362,['Rohan Prem'],Left hand Bat,Right arm Offbreak
68501724,['Rohan Rathi'],Right hand Bat,Right arm Medium
543611fc,['Rohan Suresh'],Right hand Bat,Right arm Legbreak
d5afc103,['RO Hinds' 'Ryan Hinds'],Left hand Bat,Left arm Orthodox
e57ded95,['Rohit Dahiya'],Right hand Bat,Right arm Medium
00852db7,['Rohit Dangwal'],Left hand Bat,Left arm Orthodox
7f11259b,['Rohit Dhruw'],Right hand Bat,Right arm Offbreak
b4587494,['K Rohit Rayudu' 'Rohit Rayudu'],Left hand Bat,Right arm Offbreak
94ed3e4b,['Rohit Sharma'],Right hand Bat,Right arm Medium
304c9c2e,['RO Hurley'],Right hand Bat,Right arm Offbreak
3abb34ee,['RO Jenkins' 'Roland Jenkins' 'Roly Jenkins'],Right hand Bat,Right arm Legbreak
cf77f579,['Rojith Ganesh' 'Rojith K G' 'Rojith KG'],Right hand Bat,Right arm Legbreak
20abf9b9,['Rokeya Sultana'],Right hand Bat,Right arm Medium
a35849be,['Rokhan Barakzai'],Left hand Bat,Left arm Orthodox
327fcb33,['R Olipa'],Right hand Bat,Right arm Medium
d1eaad59,['R Magarira' 'RO Magarira'],Right hand Bat,Left arm Wrist spin
e15fb6f9,['Romario Sharma'],Left hand Bat,Right arm Offbreak
2a753483,['RO Mazumba'],Right hand Bat,Right arm Medium
3dd4effc,['Rommel Shahzad'],Right hand Bat,Right arm Offbreak
e21ef7ec,['Ronald Ebanks'],Right hand Bat,Right arm Medium
8bd614b2,['Rony Talukdar'],Right hand Bat,Right arm offbreak
416881d1,['R Jordan' 'ROO Jordan'],Right hand Bat,Right arm Fast
779b7f4d,['R B Kalaria' 'RB Kalaria' 'Roosh Kalaria'],Right hand Bat,Left arm Medium
a8f34100,['RO Scarlett' 'Reg Scarlett'],Right hand Bat,Right arm Offbreak
e3115fd1,['RO Schwarz' 'Reggie Schwarz' 'Reginald Schwarz'],Right hand Bat,Right arm Medium
7cc093f4,['Roshan Alam'],Right hand Bat,Left arm Orthodox
b84718fd,['Irera Rosine' 'Rosine Irera'],Right hand Bat,Right arm Offbreak
111e207a,['R Otim'],Right hand Bat,Right arm Legbreak
88bba252,['R Ova'],Right hand Bat,Right arm Medium
baaae738,['Royston Dias' 'Royston H Dias'],Left hand Bat,Left arm Medium
7297bacc,['Rozabel Asumadu'],Right hand Bat,Right arm Medium
8b6c33d0,['R Padunglerd'],Right hand Bat,Right arm Medium
c25927f8,['RP Alexander'],Left hand Bat,Right arm Offbreak
91cd337c,['Panchal' 'R Panchal'],Right hand Bat,Right arm Medium
04a418e8,['R Parag' 'RP Das' 'Riyan Parag'],Right hand Bat,Right arm Legbreak
cccdde80,['RP Arnold' 'Russel Arnold'],Left hand Bat,Right arm Offbreak
025f79d1,['R Pathak'],Left hand Bat,Left arm Medium
7c840f73,['R Pathan'],Right hand Bat,Right arm Fast
b08252b8,['R Burl' 'RP Burl' 'Ryan Burl'],Left hand Bat,Right arm Legbreak
e8d0234c,['RPC Karaitiana'],Right hand Bat,Right arm Medium
f6d0ea8d,['RP de Groen' 'Richard de Groen'],Right hand Bat,Right arm Fast
03d21723,['Bobby Peel' 'R Peel' 'Robert Peel'],Left hand Bat,Left arm Orthodox
4f1a7dba,['RP Hemmings'],Right hand Bat,Right arm Medium
7a7c7e57,['R Pillai'],Right hand Bat,Right arm Medium
ad8cb396,['R Jones' 'RP Jones'],Right hand Bat,Right arm Legbreak
d13d1dd0,['RP Kellepotha'],Right hand Bat,Right arm Legbreak
12b59324,['RP Lefebvre'],Right hand Bat,Right arm Medium
95bcba19,['RP Magar'],Right hand Bat,Right arm Legbreak
a4fdc1d5,['RP Mepani'],Right hand Bat,Right arm Medium
64775749,['Meredith' 'R Meredith' 'RP Meredith' 'Riley Meredith'],Right hand Bat,Right arm Fast
fc30a5b7,['RP Mitchell'],Right hand Bat,Right arm Fast
78ec5c93,['RPO Drysdale'],Left hand Bat,Right arm Offbreak
89e8c5ff,['Dick Pollard' 'R Pollard' 'Richard Pollard'],Right hand Bat,Right arm Fast
650d5e49,['R Powell'],Right hand Bat,Right arm Medium
7700398a,['R Pratap Singh'],Right hand Bat,Right arm Medium
8ff85f5c,['R Pretorius'],Right hand Bat,Right arm Fast
805b89d7,['R P Sharma' 'RP Sharma'],Right hand Bat,Right arm Fast
0ab3c788,['RP Singh' 'Ritu Singh'],Right hand Bat,Right arm Offbreak
c3d1402f,['R P Singh' 'RP Singh'],Right hand Bat,Left arm Fast
ae5db104,['RP Snell' 'Richard Snell'],Right hand Bat,Right arm Fast
e23a0a89,['RP Varsani'],Right hand Bat,Right arm Offbreak
c508bda3,['RPW Guneratne' 'Roshan Guneratne'],Right hand Bat,Right arm Legbreak
6c3aef71,['R Yadav' 'RP Yadav'],Right hand Bat,Left arm Orthodox
63b9e4ad,['R Ralte'],Right hand Bat,Right arm Legbreak
d68e7f48,['R Rampaul' 'Ravi Rampaul'],Left hand Bat,Right arm Fast
ba5e1069,['R Ravindra' 'Rachin Ravindra'],Left hand Bat,Left arm Orthodox
af4f9d86,['R Ravindran'],Right hand Bat,Right arm Medium
db39155a,['R Rawal'],Right hand Bat,Left arm Medium
0539e735,['RR Ayre'],Right hand Bat,Left arm Orthodox
5365f10f,['RR Bastiansz'],Left hand Bat,Right arm Medium
684a56df,['RR Beaton'],Right hand Bat,Right arm Fast
e0672ff4,['RR Behera'],Right hand Bat,Right arm Offbreak
7d3720ba,['R Bhatkal' 'RR Bhatkal'],Right hand Bat,Right arm Medium
2df87089,['R R Biswa' 'RR Biswa' 'Raj Biswa'],Right hand Bat,Right arm Offbreak
21ac077a,['RR Bose'],Right hand Bat,Right arm Fast
96662adf,['RR Chopra'],Right hand Bat,Right arm Offbreak
5978c784,['RR David'],Right hand Bat,Right arm Offbreak
e7de4f6b,['Emrit' 'R Emrit' 'RR Emrit'],Right hand Bat,Right arm Medium
42cfdb1b,['RR Goyal'],Right hand Bat,Right arm Offbreak
b8cc58c9,['R Hendricks' 'RR Hendricks' 'Reeza Hendricks'],Right hand Bat,Right arm Offbreak
42e4b276,['R Rijke'],Right hand Bat,Right arm Medium
053de19b,['RR Jadeja'],Right hand Bat,Right arm Fast
a323465c,['RR Joshi'],Right hand Bat,Left arm Medium
c657469f,['RR Jumadeen' 'Raphick Jumadeen'],Right hand Bat,Left arm Orthodox
e896c7f2,['RR Kulkarni' 'Rajiv Kulkarni' 'Raju Kulkarni'],Right hand Bat,Right arm Fast
85f2e762,['RR Lindwall' 'Ray Lindwall'],Right hand Bat,Right arm Fast
376566bc,['RR Montgomerie'],Right hand Bat,Right arm Offbreak
2742086d,"[""R O'Donnell"" ""RR O'Donnell"" ""Robert O'Donnell""]",Right hand Bat,Right arm Medium
fe676043,['R Rodrigo'],Right hand Bat,Left arm Orthodox
baf0fc26,['R Rangarajan' 'R Rohan'],Right hand Bat,Right arm Offbreak
7d8feff2,['R Rohit' 'Ramalingam Rohit'],Right hand Bat,Right arm Medium
e999e212,['RR Outar'],Right hand Bat,Right arm Medium
7fa6bd8e,['R Patel' 'RR Patel'],Right hand Bat,Right arm Offbreak
016188b4,['RR Pawson'],Right hand Bat,Right arm Fast
5d096f3d,['R Powar' 'RR Powar' 'Ramesh Powar'],Right hand Bat,Right arm Offbreak
fa5f2d01,['RR Raina' 'Ryan Raina'],Right hand Bat,Right arm Offbreak
5f4e9e8f,['RR Raje' 'Rohan Raje'],Right hand Bat,Right arm Fast
85caa37f,['RR Ramdass' 'Ryan Ramdass'],Right hand Bat,Right arm Offbreak
fa9c0196,['RR Richards'],Left hand Bat,Left arm Fast
cad00a4d,['R Rossouw' 'RR Rossouw' 'Rilee Rossouw'],Left hand Bat,Right arm Offbreak
36d33dd0,['R Sarwan' 'RR Sarwan' 'Ramnaresh Sarwan'],Right hand Bat,Right arm Legbreak
acb6ee37,['RR Saun'],Right hand Bat,Right arm Medium
c4d9634c,['Cornwall' 'R Cornwall' 'RRS Cornwall' 'Rahkeem Cornwall'],Right hand Bat,Right arm Offbreak
7ccc0a38,['RR Seth'],Right hand Bat,Right arm Medium
7cff331d,['RR Sharan'],Right hand Bat,Right arm Offbreak
d90940a6,['RR Sherlock'],Right hand Bat,Right arm Medium
90d6a7e3,['RR Shutte'],Left hand Bat,Right arm Medium
fcf6b0f6,['RR Simmonds'],Left hand Bat,Left arm Fast
4fbb35dd,['R R Singh' 'RR Singh' 'Rituraj Singh' 'Robin Singh'],Left hand Bat,Right arm Medium
ec65ae8a,['RR Taylor' 'Raxlee Taylor'],Right hand Bat,Left arm Medium
4ed3717c,['RR Timbawala'],Right hand Bat,Right arm Medium
a670d624,['RR Watson'],Right hand Bat,Right arm Medium
4950c8db,['RR Wimalasiri'],Right hand Bat,Right arm Legbreak
193fa4c2,['RS Abeywickrama'],Left hand Bat,Right arm Medium
c7a995d3,['R Sai Kishore'],Left hand Bat,Left arm Orthodox
dd14abf5,['R Sakurano-Thomas'],Right hand Bat,Right arm Medium
e63c08e9,['R Samson'],Right hand Bat,Right arm Medium
cf6acc0d,['BRS de Silva' 'R Sandaruwan'],Right hand Bat,Right arm Offbreak
e1aa1469,['R Sangsoma'],Right hand Bat,Right arm Offbreak
33ffc3dd,['R Sanjay Yadav' 'Sanjay'],Left hand Bat,Left arm Orthodox
4339c19d,['RSA Palliyaguruge'],Right hand Bat,Right arm Medium
1125ebe4,['R Satheesan' 'Satheesan'],Right hand Bat,Right arm Offbreak
626c5379,['R Sathish'],Right hand Bat,Right arm Medium
7ca5e05d,['R Bopara' 'RS Bopara' 'Ravi Bopara'],Right hand Bat,Right arm Medium
88ddba76,['RS Buckley'],Right hand Bat,Right arm Offbreak
8f929af6,['R Schachat'],Right hand Bat,Right arm Fast
f8310c8f,['RSC Martin-Jenkins'],Right hand Bat,Right arm Medium
b84a791d,['Bob Cunis' 'RS Cunis' 'Robert Cunis'],Right hand Bat,Right arm Fast
8b3faddb,['R Cyrus' 'RS Cyrus'],Left hand Bat,Right arm Offbreak
40d4befb,['RS Dick'],Left hand Bat,Left arm Orthodox
f92ae29a,['R Searle'],Right hand Bat,Right arm Medium
540a44ba,['R Seth'],Right hand Bat,Right arm Fast
1c7dc2c9,['RS Ferley'],Right hand Bat,Left arm Orthodox
24d72446,['RS Fernando'],Right hand Bat,Right arm Offbreak
9de02773,['RSG Anderson'],Right hand Bat,Right arm Medium
9ff100a6,['RS Gavaskar'],Left hand Bat,Left arm Orthodox
237ec05b,['R Gayakwad' 'RS Gayakwad'],Right hand Bat,Left arm Orthodox
45c2db15,['RS Glen'],Right hand Bat,Right arm Offbreak
ea6746e4,['RS Golada' 'Ramnivas Golada'],Right hand Bat,Right arm Medium
a87a9753,['RS Grant' 'Rolph Grant'],Right hand Bat,Right arm Offbreak
a5a4b545,['R Shah' 'Reeva Shah'],Right hand Bat,Right arm Medium
c3c92b42,['R S Hangargekar' 'RS Hangargekar' 'Rajvardhan Hangargekar'],Right hand Bat,Right arm Fast
2278c4ca,['R Sharma' 'Raoul Sharma'],Right hand Bat,Right arm Medium
5d9a1a73,['R Sharma'],Right hand Bat,Right arm Legbreak
005473ae,['R Shastri'],Right hand Bat,Right arm Offbreak
c5aef772,['R Shepherd' 'Shepherd'],Right hand Bat,Right arm Fast
c3224376,['RS Higgins'],Right hand Bat,Right arm Legbreak
de4b0555,['R Shukla' 'Rahul Shukla'],Right hand Bat,Right arm Medium
3194a94d,['R Singh' 'Robin Singh'],Right hand Bat,Right arm Fast
3decbc22,['RS Jaganath Sinivas'],Left hand Bat,Right arm Medium
7a537011,['RSJ Burrows'],Left hand Bat,Right arm Legbreak
8cfb7eaf,['RS Kalpage' 'Ruwan Kalpage'],Left hand Bat,Right arm Offbreak
baec2e62,['RS Khaira'],Right hand Bat,Right arm Legbreak
2999e5b3,['RSK Samson'],Right hand Bat,Right arm Medium
8a452195,['R Slater'],Right hand Bat,Left arm Medium
766b5798,['RS Madugalle' 'Ranjan Madugalle'],Right hand Bat,Right arm Offbreak
b9f23951,['RS Miller' 'Roy Miller'],Right hand Bat,Right arm Fast
ba3a1359,"[""RSM Lili'i""]",Right hand Bat,Right arm Medium
d9c56123,['RS Modi' 'Rusi Modi'],Right hand Bat,Right arm Medium
2f8a9682,['RS Morton' 'Runako Morton'],Right hand Bat,Right arm Medium
97905e64,['RS Patel'],Left hand Bat,Right arm Medium
6f4c73ce,['RS Primus'],Right hand Bat,Right arm Medium
41721f6b,['Quyn' 'RS Quyn'],Right hand Bat,Right arm Medium
2f55509e,['RS Sandhu'],Left hand Bat,Right arm Medium
13d0b3d6,['RS Second'],Right hand Bat,Right arm Offbreak
a3ecf01f,['RS Sodhi'],Right hand Bat,Right arm Medium
def7b1bb,['R Stokell'],Right hand Bat,Right arm Fast
0b2a170a,['R Strydom'],Left hand Bat,Left arm Medium
3826e082,['R Subba Row' 'Raman Subba Row'],Left hand Bat,Right arm Legbreak
d5ce7a6e,['R Sundar'],Right hand Bat,Right arm Offbreak
d668b643,['R Swetman' 'Roy Swetman'],Right hand Bat,Right arm Offbreak
82644713,['R Talkar'],Right hand Bat,Right arm Medium
ae8ee4cc,['R Tanna'],Right hand Bat,Right arm Offbreak
1f1acb93,['R Tanweer'],Right hand Bat,Right arm Medium
c4d19735,['R Tari'],Right hand Bat,Right arm Medium
50455929,['R T Arothe' 'RT Arothe' 'Rishi Arothe'],Left hand Bat,Left arm Medium
e531e95d,['R Tattersall' 'Roy Tattersall'],Left hand Bat,Right arm Offbreak
93a751e8,['RT Bailey'],Right hand Bat,Right arm Medium
0557a636,['RT Crandon'],Right hand Bat,Right arm Offbreak
61035f62,['RTD Perks' 'Reg Perks' 'Reginald Perks'],Left hand Bat,Right arm Fast
543b4a1f,['R Telemachus'],Right hand Bat,Right arm Fast
39a2dfa8,['R K Tewatia' 'R Tewatia'],Left hand Bat,Right arm Legbreak
18192294,['R Thakur'],Right hand Bat,Right arm Medium
5947220c,['R Thapliyal'],Left hand Bat,Left arm Orthodox
405bcb97,['RT Latham' 'Rod Latham' 'Rodney Latham'],Right hand Bat,Right arm Medium
7d32d965,['RT Lyons'],Left hand Bat,Left arm Orthodox
1be67d37,['RTM Mendis' 'RTM Wanigamuni' 'Ramesh Mendis' 'WRT Mendis'],Right hand Bat,Right arm Offbreak
e8b220e2,['RT Mohamed'],Right hand Bat,Right arm Offbreak
b4c38c22,['RT Nielsen'],Right hand Bat,Right arm Medium
6579788b,['R Tommy'],Right hand Bat,Right arm Medium
7d415ea5,['R Ponting' 'RT Ponting' 'Ricky Ponting'],Right hand Bat,Right arm Medium
877dd709,['R Trenaman' 'RC Trenaman' 'Rachel Trenaman'],Right hand Bat,Right arm Legbreak
b143c87d,['RT Robinson' 'Tim Robinson'],Right hand Bat,Right arm Medium
ff6a7ab5,['R Trumpelmann'],Right hand Bat,Left arm Fast
0676c33a,['RT Simpson' 'Reg Simpson' 'Reginald Simpson'],Right hand Bat,Right arm Offbreak
d630701e,['R Tsutsui'],Right hand Bat,Right arm Medium
f56cd097,['R Hossain' 'Rubel Hossain'],Right hand Bat,Right arm Fast
318a546e,['Rubel Mia'],Right hand Bat,Right arm Medium
106135f5,['Ruchitha Venkatesh'],Right hand Bat,Right arm Offbreak
fd1041d2,['Rudolph Fox'],Left hand Bat,Left arm Medium
a92763ea,['R Ahmed' 'Rumana Ahmed'],Right hand Bat,Right arm Legbreak
2ffdf67d,['Rumeysa Alp'],Right hand Bat,Right arm Medium
1c790f4f,['R Raees' 'Rumman Raees'],Right hand Bat,Left arm Medium
fa41edde,['Ruyel Miah'],Left hand Bat,Left arm Medium
57ac1d99,['R van Schoor'],Right hand Bat,Right arm Medium
f2f18e52,['R V Darji' 'RV Darji' 'Ranjeet Darji'],Left hand Bat,Left arm Medium
f804c2c8,['RV Divecha' 'Ramesh Divecha'],Right hand Bat,Right arm Medium
b2570b38,['R Gomez' 'RV Gomez' 'Raiphi Vincent Gomez'],Right hand Bat,Right arm Medium
b9f1247e,['R Vijay Bharadwaj' 'Vijay Bharadwaj' 'Vijay Bhardwaj'],Right hand Bat,Right arm Offbreak
41eb4a4f,['R Vinay Kumar' 'V Kumar' 'Vinay Kumar' 'Vinay Kumar R'],Right hand Bat,Right arm Medium
3431c12e,['R Vincent' 'Rachael Vincent' 'Rachel Vincent'],Right hand Bat,Right arm Medium
5b1b1915,['R Vipin'],Right hand Bat,Right arm Medium
02fa5417,['R Vishwanath'],Right hand Bat,Right arm Medium
ad59ce4e,['RV Kalpana'],Right hand Bat,Right arm Offbreak
60500956,['RV Patel' 'Ripal Patel'],Right hand Bat,Right arm Medium
c9d33ef5,['RV Pawar'],Left hand Bat,Left arm Orthodox
2dc78362,['RV Scholes'],Right hand Bat,Right arm Medium
1c17e270,['R Uthappa' 'RV Uthappa' 'Robin'],Right hand Bat,Right arm Medium
a744d530,['RV Viraj'],Right hand Bat,Right arm Legbreak
c5a64e45,['RW Anderson' 'Robert Anderson'],Right hand Bat,Right arm Legbreak
ae78fb75,['Bob Barber' 'RW Barber'],Left hand Bat,Right arm Legbreak
4309db0b,['Bob Blair' 'RW Blair'],Right hand Bat,Right arm Fast
2f0d7e4a,['R Chakabva' 'RW Chakabva' 'Regis Chakabva'],Right hand Bat,Right arm Offbreak
976bc433,['RWG Emery' 'Ray Emery' 'Raymond Emery'],Right hand Bat,Right arm Medium
