batting_team,batter,won,innings,wickets_fallen,bowling_team,venue,first_ball
Afghanistan,Gulbadin Naib,0.0,2,1,Sri Lanka,Rangiri Dambulla International Stadium,18
Afghanistan,Gulbadin Naib,0.0,2,2,Sri Lanka,Rangiri Dambulla International Stadium,15
Afghanistan,Rashid Khan,1.0,1,6,Bangladesh,"Rajiv Gandhi International Cricket Stadium, Dehradun",118
Afghanistan,Rashid Khan,1.0,1,6,Bangladesh,Rajiv Gandhi International Cricket Stadium,117
Afghanistan,Rashid Khan,0.0,1,6,Bangladesh,Sylhet International Cricket Stadium,115
Afghanistan,Rashid Khan,0.0,1,6,Bangladesh,Sylhet International Cricket Stadium,96
Afghanistan,Rashid Khan,0.0,1,7,England,Perth Stadium,108
Afghanistan,Rashid Khan,1.0,1,6,Ireland,"Bready Cricket Club, Magheramason",103
Afghanistan,Rashid Khan,1.0,1,6,Ireland,"Bready Cricket Club, Magheramason",111
Afghanistan,Rashid Khan,1.0,1,6,Ireland,"Rajiv Gandhi International Cricket Stadium, Dehradun",106
Afghanistan,Rashid Khan,-1.0,2,6,Ireland,Greater Noida Sports Complex Ground,113
Afghanistan,Rashid Khan,0.0,1,6,Ireland,"Civil Service Cricket Club, Stormont, Belfast",103
Afghanistan,Rashid Khan,0.0,1,6,Ireland,"Civil Service Cricket Club, Stormont, Belfast",96
Afghanistan,Rashid Khan,1.0,1,4,Ireland,"Civil Service Cricket Club, Stormont, Belfast",116
Afghanistan,Rashid Khan,1.0,1,5,Ireland,"Civil Service Cricket Club, Stormont, Belfast",46
Afghanistan,Rashid Khan,1.0,1,7,Ireland,Sharjah Cricket Stadium,100
Afghanistan,Rashid Khan,1.0,1,5,Ireland,Sharjah Cricket Stadium,101
Afghanistan,Rashid Khan,0.0,1,6,New Zealand,"Zayed Cricket Stadium, Abu Dhabi",111
Afghanistan,Rashid Khan,0.0,1,6,Pakistan,Sharjah Cricket Stadium,100
Afghanistan,Rashid Khan,0.0,1,5,Sri Lanka,Sharjah Cricket Stadium,113
Afghanistan,Rashid Khan,0.0,1,5,Sri Lanka,"Brisbane Cricket Ground, Woolloongabba, Brisbane",105
Afghanistan,Rashid Khan,0.0,2,6,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,86
Afghanistan,Rashid Khan,1.0,1,7,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,118
Afghanistan,Rashid Khan,1.0,1,6,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,110
Afghanistan,Rashid Khan,1.0,1,7,Zimbabwe,Sharjah Cricket Stadium,115
Afghanistan,Rashid Khan,0.0,1,6,Zimbabwe,Zahur Ahmed Chowdhury Stadium,111
Afghanistan,Rashid Khan,1.0,1,3,Zimbabwe,Sheikh Zayed Stadium,115
Afghanistan,Rashid Khan,1.0,1,5,Zimbabwe,Sheikh Zayed Stadium,112
Afghanistan,Rashid Khan,1.0,1,5,Zimbabwe,Sheikh Zayed Stadium,111
Afghanistan,Rashid Khan,1.0,1,6,Zimbabwe,Harare Sports Club,115
Afghanistan,Rashid Khan,1.0,1,6,Zimbabwe,Harare Sports Club,93
Afghanistan,Rashid Khan,0.0,2,6,Australia,Adelaide Oval,88
Afghanistan,Rashid Khan,0.0,1,7,Bangladesh,Zahur Ahmed Chowdhury Stadium,102
Afghanistan,Rashid Khan,0.0,2,6,Bangladesh,"Shere Bangla National Stadium, Mirpur",75
Afghanistan,Rashid Khan,0.0,2,6,India,"Zayed Cricket Stadium, Abu Dhabi",110
Afghanistan,Rashid Khan,0.0,2,6,India,Dubai International Cricket Stadium,42
Afghanistan,Rashid Khan,0.0,2,7,Ireland,Sharjah Cricket Stadium,79
Afghanistan,Rashid Khan,0.0,2,6,Pakistan,Sharjah Cricket Stadium,65
Afghanistan,Aftab Alam,1.0,1,7,Ireland,"Bready Cricket Club, Magheramason",106
Afghanistan,Aftab Alam,1.0,1,7,Ireland,"Bready Cricket Club, Magheramason",114
Afghanistan,Aftab Alam,1.0,1,9,Zimbabwe,Sharjah Cricket Stadium,118
Pakistan,Hussain Talat,1.0,2,1,Australia,Harare Sports Club,2
Pakistan,Hussain Talat,1.0,2,6,New Zealand,McLean Park,117
Pakistan,Hussain Talat,0.0,1,1,Australia,Harare Sports Club,4
Pakistan,Hussain Talat,1.0,1,1,Australia,Harare Sports Club,8
Pakistan,Hussain Talat,1.0,1,3,Australia,Sheikh Zayed Stadium,89
Pakistan,Hussain Talat,1.0,1,2,South Africa,Gaddafi Stadium,32
Pakistan,Hussain Talat,0.0,1,2,South Africa,Gaddafi Stadium,28
Pakistan,Hussain Talat,1.0,1,1,West Indies,National Stadium,31
Pakistan,Hussain Talat,1.0,1,1,West Indies,National Stadium,11
Pakistan,Hussain Talat,1.0,1,1,Zimbabwe,Harare Sports Club,13
Pakistan,Hussain Talat,0.0,2,1,South Africa,Newlands,4
Pakistan,Hussain Talat,0.0,2,1,South Africa,The Wanderers Stadium,25
Pakistan,Hussain Talat,1.0,1,3,South Africa,SuperSport Park,65
Pakistan,Hussain Talat,1.0,2,2,South Africa,Gaddafi Stadium,55
Pakistan,Hussain Talat,1.0,2,1,West Indies,National Stadium,33
Pakistan,Hussain Talat,1.0,2,1,Zimbabwe,Harare Sports Club,39
Pakistan,Asif Ali,1.0,2,4,Afghanistan,Dubai International Cricket Stadium,103
Pakistan,Asif Ali,1.0,2,5,Afghanistan,Sharjah Cricket Stadium,99
Pakistan,Asif Ali,1.0,2,4,Australia,Harare Sports Club,97
Pakistan,Asif Ali,-1.0,1,3,Australia,Sydney Cricket Ground,65
Pakistan,Asif Ali,0.0,1,3,Australia,Manuka Oval,60
Pakistan,Asif Ali,1.0,2,3,Bangladesh,"Hagley Oval, Christchurch",114
Pakistan,Asif Ali,0.0,1,3,England,Sophia Gardens,94
Pakistan,Asif Ali,0.0,2,4,England,"Gaddafi Stadium, Lahore",75
Pakistan,Asif Ali,1.0,2,4,India,Dubai International Cricket Stadium,102
Pakistan,Asif Ali,1.0,2,1,New Zealand,Dubai International Cricket Stadium,29
Pakistan,Asif Ali,1.0,2,5,New Zealand,Sharjah Cricket Stadium,90
Pakistan,Asif Ali,1.0,2,4,New Zealand,"Hagley Oval, Christchurch",95
Pakistan,Asif Ali,0.0,1,5,Afghanistan,Zhejiang University of Technology Cricket Field,69
Pakistan,Asif Ali,0.0,1,4,Australia,Harare Sports Club,38
Pakistan,Asif Ali,1.0,1,4,Australia,Harare Sports Club,87
Pakistan,Asif Ali,1.0,1,2,Australia,Sheikh Zayed Stadium,84
Pakistan,Asif Ali,1.0,1,3,Australia,Dubai International Cricket Stadium,95
Pakistan,Asif Ali,1.0,1,3,Australia,Dubai International Cricket Stadium,101
Pakistan,Asif Ali,0.0,1,2,Australia,Dubai International Cricket Stadium,105
Pakistan,Asif Ali,0.0,1,4,Australia,"Gaddafi Stadium, Lahore",93
Pakistan,Asif Ali,1.0,1,4,Bangladesh,"Hagley Oval, Christchurch",105
Pakistan,Asif Ali,1.0,1,4,England,"National Stadium, Karachi",116
Pakistan,Asif Ali,1.0,1,4,England,"Gaddafi Stadium, Lahore",70
Pakistan,Asif Ali,0.0,1,4,England,"Gaddafi Stadium, Lahore",88
Pakistan,Asif Ali,0.0,1,5,India,Dubai International Cricket Stadium,87
Pakistan,Asif Ali,0.0,1,6,India,Melbourne Cricket Ground,96
Pakistan,Asif Ali,1.0,1,1,New Zealand,Sheikh Zayed Stadium,15
Pakistan,Asif Ali,1.0,1,3,New Zealand,Dubai International Cricket Stadium,112
Pakistan,Asif Ali,0.0,1,5,New Zealand,"Hagley Oval, Christchurch",81
Pakistan,Asif Ali,0.0,2,4,Sri Lanka,Gaddafi Stadium,70
Pakistan,Asif Ali,0.0,2,4,Sri Lanka,Gaddafi Stadium,47
Pakistan,Asif Ali,0.0,2,4,Sri Lanka,Gaddafi Stadium,101
Pakistan,Asif Ali,0.0,1,6,Sri Lanka,Dubai International Cricket Stadium,90
Pakistan,Asif Ali,1.0,1,4,West Indies,National Stadium,100
Pakistan,Asif Ali,1.0,1,2,West Indies,National Stadium,85
Pakistan,Asif Ali,1.0,1,3,West Indies,"National Stadium, Karachi",92
Pakistan,Asif Ali,1.0,1,5,West Indies,"National Stadium, Karachi",89
Pakistan,Asif Ali,1.0,1,4,Zimbabwe,Harare Sports Club,89
Pakistan,Asif Ali,0.0,2,3,South Africa,Newlands,67
Pakistan,Asif Ali,0.0,2,2,South Africa,The Wanderers Stadium,97
Pakistan,Asif Ali,1.0,1,4,South Africa,SuperSport Park,69
Pakistan,Asif Ali,1.0,2,3,South Africa,Gaddafi Stadium,66
Pakistan,Asif Ali,1.0,2,4,South Africa,"SuperSport Park, Centurion",69
Pakistan,Asif Ali,0.0,2,5,Sri Lanka,Dubai International Cricket Stadium,98
Pakistan,Asif Ali,1.0,2,2,West Indies,National Stadium,78
Pakistan,Asif Ali,1.0,2,2,West Indies,"National Stadium, Karachi",105
Pakistan,Asif Ali,0.0,2,4,Zimbabwe,Harare Sports Club,96
West Indies,D Ramdin,1.0,1,2,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,60
West Indies,D Ramdin,0.0,2,4,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,61
West Indies,D Ramdin,0.0,2,6,Australia,Bellerive Oval,58
West Indies,D Ramdin,0.0,1,6,Australia,Sydney Cricket Ground,74
West Indies,D Ramdin,0.0,1,6,Australia,R Premadasa Stadium,112
West Indies,D Ramdin,0.0,1,4,Bangladesh,New Wanderers Stadium,103
West Indies,D Ramdin,0.0,1,6,Bangladesh,Shere Bangla National Stadium,104
West Indies,D Ramdin,1.0,1,6,Bangladesh,Shere Bangla National Stadium,119
West Indies,D Ramdin,0.0,2,3,Bangladesh,Central Broward Regional Park Stadium Turf Ground,29
West Indies,D Ramdin,0.0,2,3,Bangladesh,Central Broward Regional Park Stadium Turf Ground,37
West Indies,D Ramdin,1.0,1,4,England,Kennington Oval,81
West Indies,D Ramdin,0.0,1,3,England,Kennington Oval,77
West Indies,D Ramdin,1.0,2,2,England,Wankhede Stadium,41
West Indies,D Ramdin,0.0,1,7,India,Shere Bangla National Stadium,118
West Indies,D Ramdin,0.0,2,2,India,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,33
West Indies,D Ramdin,0.0,1,5,India,"Rajiv Gandhi International Stadium, Uppal",106
West Indies,D Ramdin,-1.0,1,6,New Zealand,Eden Park,113
West Indies,D Ramdin,0.0,2,5,New Zealand,Seddon Park,76
West Indies,D Ramdin,-1.0,1,5,New Zealand,Pallekele International Cricket Stadium,78
West Indies,D Ramdin,0.0,1,4,New Zealand,Westpac Stadium,64
West Indies,D Ramdin,1.0,1,4,Pakistan,Shere Bangla National Stadium,65
West Indies,D Ramdin,0.0,2,3,Pakistan,National Stadium,12
West Indies,D Ramdin,0.0,2,3,Pakistan,National Stadium,62
West Indies,D Ramdin,0.0,1,5,South Africa,New Wanderers Stadium,111
West Indies,D Ramdin,1.0,2,5,South Africa,St George's Park,37
West Indies,D Ramdin,0.0,1,0,South Africa,New Wanderers Stadium,1
West Indies,D Ramdin,0.0,2,6,South Africa,Kennington Oval,98
West Indies,D Ramdin,1.0,2,5,South Africa,Newlands,109
West Indies,D Ramdin,1.0,2,6,South Africa,New Wanderers Stadium,107
West Indies,D Ramdin,1.0,2,7,South Africa,"Vidarbha Cricket Association Stadium, Jamtha",114
West Indies,D Ramdin,0.0,2,6,Sri Lanka,Kennington Oval,82
West Indies,D Ramdin,1.0,1,6,Sri Lanka,R Premadasa Stadium,104
West Indies,D Ramdin,1.0,1,4,Sri Lanka,R Premadasa Stadium,71
West Indies,D Ramdin,1.0,2,2,Sri Lanka,M Chinnaswamy Stadium,52
West Indies,D Ramdin,1.0,2,1,Australia,"Kensington Oval, Bridgetown",22
West Indies,D Ramdin,0.0,1,4,Australia,"Beausejour Stadium, Gros Islet",53
West Indies,D Ramdin,0.0,2,5,England,"Kensington Oval, Bridgetown",67
West Indies,D Ramdin,1.0,1,6,India,"Kensington Oval, Bridgetown",119
West Indies,D Ramdin,0.0,1,0,India,Eden Gardens,1
West Indies,D Ramdin,0.0,1,2,India,"MA Chidambaram Stadium, Chepauk",55
West Indies,D Ramdin,1.0,1,4,Ireland,Providence Stadium,71
West Indies,D Ramdin,0.0,1,6,Ireland,"Sabina Park, Kingston",108
West Indies,D Ramdin,1.0,1,6,Ireland,"Sabina Park, Kingston",96
West Indies,D Ramdin,0.0,1,6,New Zealand,"Windsor Park, Roseau",102
West Indies,D Ramdin,1.0,1,6,New Zealand,"Windsor Park, Roseau",113
West Indies,D Ramdin,0.0,1,5,Pakistan,National Stadium,92
West Indies,D Ramdin,0.0,2,4,Zimbabwe,"Queen's Park Oval, Port of Spain",52
West Indies,D Ramdin,1.0,1,6,Zimbabwe,"Sir Vivian Richards Stadium, North Sound",113
West Indies,KMA Paul,0.0,2,6,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,86
West Indies,KMA Paul,0.0,2,6,Afghanistan,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,109
West Indies,KMA Paul,0.0,2,7,Bangladesh,Central Broward Regional Park Stadium Turf Ground,112
West Indies,KMA Paul,1.0,2,2,Bangladesh,Sylhet International Cricket Stadium,47
West Indies,KMA Paul,0.0,2,7,Bangladesh,"Shere Bangla National Stadium, Mirpur",86
West Indies,KMA Paul,1.0,1,1,Bangladesh,"Shere Bangla National Stadium, Mirpur",31
West Indies,KMA Paul,0.0,2,7,India,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,84
West Indies,KMA Paul,0.0,1,7,India,Central Broward Regional Park Stadium Turf Ground,92
West Indies,KMA Paul,0.0,2,7,India,"Brian Lara Stadium, Tarouba, Trinidad",81
West Indies,KMA Paul,0.0,2,5,India,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",69
West Indies,KMA Paul,0.0,2,7,New Zealand,Bay Oval,96
West Indies,KMA Paul,0.0,2,5,Pakistan,National Stadium,41
West Indies,KMA Paul,0.0,2,5,Pakistan,National Stadium,94
West Indies,KMA Paul,0.0,1,7,India,Eden Gardens,90
West Indies,KMA Paul,0.0,1,6,New Zealand,Eden Park,82
West Indies,KMA Paul,0.0,1,6,Pakistan,National Stadium,118
West Indies,OF Smith,0.0,2,6,Australia,"Brisbane Cricket Ground, Woolloongabba, Brisbane",101
West Indies,OF Smith,1.0,2,2,Bangladesh,"Providence Stadium, Guyana",21
West Indies,OF Smith,0.0,2,6,England,"Kensington Oval, Bridgetown, Barbados",68
West Indies,OF Smith,0.0,2,6,India,"Brian Lara Stadium, Tarouba, Trinidad",77
West Indies,OF Smith,1.0,2,5,India,"Warner Park, Basseterre, St Kitts",111
West Indies,OF Smith,0.0,2,7,India,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",74
West Indies,OF Smith,0.0,2,7,New Zealand,"Sabina Park, Kingston, Jamaica",95
West Indies,OF Smith,0.0,2,7,New Zealand,"Sabina Park, Kingston, Jamaica",85
West Indies,OF Smith,0.0,2,8,Pakistan,National Stadium,108
West Indies,OF Smith,0.0,2,7,Pakistan,"National Stadium, Karachi",81
West Indies,OF Smith,0.0,2,4,Pakistan,"National Stadium, Karachi",86
West Indies,OF Smith,1.0,2,5,South Africa,"SuperSport Park, Centurion",50
West Indies,OF Smith,0.0,1,6,Australia,Carrara Oval,93
West Indies,OF Smith,1.0,1,5,Bangladesh,"Windsor Park, Roseau, Dominica",116
West Indies,OF Smith,0.0,1,6,India,"Eden Gardens, Kolkata",109
West Indies,OF Smith,0.0,1,7,India,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",93
West Indies,OF Smith,0.0,1,5,Ireland,"Bellerive Oval, Hobart",100
West Indies,OF Smith,0.0,1,5,South Africa,"SuperSport Park, Centurion",111
West Indies,OF Smith,1.0,1,7,Zimbabwe,"Bellerive Oval, Hobart",119
West Indies,AM McCarthy,0.0,1,2,Pakistan,National Stadium,70
England,JL Denly,-1.0,2,0,Australia,Old Trafford,1
England,JL Denly,0.0,1,4,Australia,The Rose Bowl,82
England,JL Denly,1.0,2,0,Pakistan,Dubai International Cricket Stadium,1
England,JL Denly,0.0,1,0,Pakistan,Dubai International Cricket Stadium,1
England,JL Denly,1.0,2,3,Pakistan,Sophia Gardens,94
England,JL Denly,1.0,1,5,Sri Lanka,"R.Premadasa Stadium, Khettarama",87
England,JL Denly,1.0,1,1,South Africa,New Wanderers Stadium,1
England,JL Denly,0.0,2,0,South Africa,SuperSport Park,1
England,JL Denly,0.0,2,3,South Africa,Buffalo Park,87
England,JL Denly,1.0,1,4,South Africa,Kingsmead,89
England,JL Denly,1.0,2,3,West Indies,"Darren Sammy National Cricket Stadium, St Lucia",52
England,JL Denly,1.0,1,3,West Indies,"Warner Park, St Kitts",26
Sri Lanka,DM de Silva,1.0,2,1,Afghanistan,"Brisbane Cricket Ground, Woolloongabba, Brisbane",13
Sri Lanka,DM de Silva,0.0,2,2,England,"R.Premadasa Stadium, Khettarama",18
Sri Lanka,DM de Silva,0.0,1,5,India,Holkar Cricket Stadium,90
Sri Lanka,DM de Silva,0.0,2,4,India,Maharashtra Cricket Association Stadium,31
Sri Lanka,DM de Silva,0.0,2,1,India,"R Premadasa Stadium, Colombo",16
Sri Lanka,DM de Silva,1.0,2,3,India,"R Premadasa Stadium, Colombo",56
Sri Lanka,DM de Silva,1.0,2,2,India,"R Premadasa Stadium, Colombo",49
Sri Lanka,DM de Silva,0.0,2,1,India,"Wankhede Stadium, Mumbai",12
Sri Lanka,DM de Silva,0.0,2,2,India,"Saurashtra Cricket Association Stadium, Rajkot",34
Sri Lanka,DM de Silva,1.0,2,0,Ireland,"Bellerive Oval, Hobart",1
Sri Lanka,DM de Silva,0.0,2,4,New Zealand,Eden Park,60
Sri Lanka,DM de Silva,0.0,2,1,New Zealand,Sydney Cricket Ground,6
Sri Lanka,DM de Silva,1.0,2,2,Pakistan,Dubai International Cricket Stadium,9
Sri Lanka,DM de Silva,0.0,2,0,South Africa,SuperSport Park,1
Sri Lanka,DM de Silva,1.0,2,0,South Africa,New Wanderers Stadium,1
Sri Lanka,DM de Silva,1.0,2,2,South Africa,Newlands,32
Sri Lanka,DM de Silva,1.0,2,2,South Africa,"R.Premadasa Stadium, Khettarama",7
Sri Lanka,DM de Silva,-1.0,1,5,South Africa,Newlands,74
Sri Lanka,DM de Silva,0.0,2,5,South Africa,SuperSport Park,50
Sri Lanka,DM de Silva,0.0,2,0,South Africa,The Wanderers Stadium,1
Sri Lanka,DM de Silva,0.0,2,5,South Africa,"R Premadasa Stadium, Colombo",95
Sri Lanka,DM de Silva,1.0,1,1,Afghanistan,Rangiri Dambulla International Stadium,5
Sri Lanka,DM de Silva,1.0,1,1,Afghanistan,Rangiri Dambulla International Stadium,24
Sri Lanka,DM de Silva,0.0,2,1,Australia,Pallekele International Cricket Stadium,6
Sri Lanka,DM de Silva,0.0,1,1,Australia,R Premadasa Stadium,9
Sri Lanka,DM de Silva,0.0,1,1,Australia,Perth Stadium,12
Sri Lanka,DM de Silva,1.0,1,0,Bangladesh,Sylhet International Cricket Stadium,1
Sri Lanka,DM de Silva,0.0,1,3,England,"Sophia Gardens, Cardiff",48
Sri Lanka,DM de Silva,0.0,1,1,England,Sydney Cricket Ground,25
Sri Lanka,DM de Silva,1.0,1,3,India,"Maharashtra Cricket Association Stadium, Pune",70
Sri Lanka,DM de Silva,-1.0,1,2,New Zealand,"Eden Park, Auckland",21
Sri Lanka,DM de Silva,0.0,1,2,New Zealand,"University Oval, Dunedin",23
Sri Lanka,DM de Silva,0.0,1,2,New Zealand,"John Davies Oval, Queenstown",84
Sri Lanka,DM de Silva,0.0,2,1,Pakistan,R Premadasa Stadium,4
Sri Lanka,DM de Silva,0.0,1,2,Pakistan,R Premadasa Stadium,25
Sri Lanka,DM de Silva,1.0,1,1,Pakistan,Dubai International Cricket Stadium,4
Sri Lanka,DM de Silva,0.0,1,2,South Africa,"R Premadasa Stadium, Colombo",31
Sri Lanka,DM de Silva,0.0,1,1,South Africa,"R Premadasa Stadium, Colombo",12
Sri Lanka,DM de Silva,1.0,2,1,Zimbabwe,"R Premadasa Stadium, Colombo",47
Sri Lanka,PHKD Mendis,0.0,2,4,Afghanistan,Rangiri Dambulla International Stadium,56
Sri Lanka,PHKD Mendis,0.0,2,3,England,"R.Premadasa Stadium, Khettarama",42
Sri Lanka,PHKD Mendis,-1.0,1,2,South Africa,Newlands,13
Sri Lanka,PHKD Mendis,0.0,2,4,South Africa,SuperSport Park,24
Sri Lanka,PHKD Mendis,0.0,2,2,South Africa,The Wanderers Stadium,33
Sri Lanka,PHKD Mendis,1.0,1,1,Bangladesh,Sylhet International Cricket Stadium,3
Sri Lanka,PHKD Mendis,0.0,1,1,Bangladesh,Sylhet International Cricket Stadium,11
Sri Lanka,PHKD Mendis,1.0,1,1,Bangladesh,Sylhet International Cricket Stadium,20
Sri Lanka,PHKD Mendis,0.0,1,3,South Africa,"R Premadasa Stadium, Colombo",25
Sri Lanka,MA Aponso,0.0,2,7,England,"R.Premadasa Stadium, Khettarama",95
Sri Lanka,PADLR Sandakan,0.0,2,6,Australia,Adelaide Oval,85
Sri Lanka,PADLR Sandakan,0.0,1,7,Australia,"Brisbane Cricket Ground, Woolloongabba",89
Sri Lanka,PADLR Sandakan,0.0,2,9,England,"R.Premadasa Stadium, Khettarama",119
Sri Lanka,PADLR Sandakan,0.0,2,8,England,"The Rose Bowl, Southampton",87
Sri Lanka,PADLR Sandakan,0.0,2,7,India,Maharashtra Cricket Association Stadium,84
Sri Lanka,PADLR Sandakan,0.0,2,9,New Zealand,Eden Park,99
Sri Lanka,PADLR Sandakan,0.0,2,9,West Indies,Pallekele International Cricket Stadium,110
Ireland,PR Stirling,0.0,2,0,Afghanistan,"Bready Cricket Club, Magheramason",1
Ireland,PR Stirling,0.0,2,0,Afghanistan,"Bready Cricket Club, Magheramason",1
Ireland,PR Stirling,0.0,1,0,Afghanistan,"Rajiv Gandhi International Cricket Stadium, Dehradun",1
Ireland,PR Stirling,0.0,2,0,Afghanistan,"Rajiv Gandhi International Cricket Stadium, Dehradun",1
Ireland,PR Stirling,0.0,2,0,Afghanistan,"Rajiv Gandhi International Cricket Stadium, Dehradun",1
Ireland,PR Stirling,0.0,1,0,Afghanistan,Greater Noida Sports Complex Ground,1
Ireland,PR Stirling,0.0,2,0,Afghanistan,Greater Noida Sports Complex Ground,1
Ireland,PR Stirling,-1.0,1,0,Afghanistan,Greater Noida Sports Complex Ground,1
Ireland,PR Stirling,1.0,2,0,Afghanistan,"Civil Service Cricket Club, Stormont, Belfast",1
Ireland,PR Stirling,1.0,2,0,Afghanistan,"Civil Service Cricket Club, Stormont, Belfast",1
Ireland,PR Stirling,0.0,2,0,Afghanistan,"Civil Service Cricket Club, Stormont, Belfast",0
Ireland,PR Stirling,0.0,2,0,Afghanistan,"Civil Service Cricket Club, Stormont, Belfast",1
Ireland,PR Stirling,1.0,2,0,Afghanistan,"Civil Service Cricket Club, Stormont, Belfast",1
Ireland,PR Stirling,0.0,2,0,Afghanistan,Sharjah Cricket Stadium,1
Ireland,PR Stirling,0.0,2,0,Afghanistan,Sharjah Cricket Stadium,1
Ireland,PR Stirling,0.0,1,1,Australia,R Premadasa Stadium,1
Ireland,PR Stirling,0.0,2,0,Australia,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1
Ireland,PR Stirling,0.0,2,0,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",1
Ireland,PR Stirling,0.0,2,1,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",1
Ireland,PR Stirling,1.0,2,0,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",1
Ireland,PR Stirling,-1.0,2,0,England,Providence Stadium,1
Ireland,PR Stirling,0.0,2,0,India,"The Village, Malahide",1
Ireland,PR Stirling,0.0,2,0,India,"The Village, Malahide",1
Ireland,PR Stirling,0.0,2,0,India,"The Village, Malahide, Dublin",1
Ireland,PR Stirling,0.0,2,0,India,"Malahide, Dublin",1
Ireland,PR Stirling,1.0,1,0,Afghanistan,Sharjah Cricket Stadium,1
Ireland,PR Stirling,0.0,2,0,Bangladesh,"Civil Service Cricket Club, Stormont",1
Ireland,PR Stirling,1.0,1,0,England,Melbourne Cricket Ground,1
Ireland,PR Stirling,0.0,1,0,India,"The Village, Malahide, Dublin",1
Ireland,PR Stirling,0.0,1,0,India,"Malahide, Dublin",1
Ireland,PR Stirling,0.0,1,0,New Zealand,"Civil Service Cricket Club, Stormont, Belfast",1
Ireland,PR Stirling,0.0,2,1,Pakistan,Kennington Oval,16
Ireland,PR Stirling,0.0,1,0,Sri Lanka,"Bellerive Oval, Hobart",1
Ireland,PR Stirling,-1.0,1,1,West Indies,R Premadasa Stadium,1
Ireland,PR Stirling,1.0,2,0,Zimbabwe,Sylhet Stadium,1
Ireland,PR Stirling,1.0,2,0,Zimbabwe,"Bready Cricket Club, Magheramason",1
Ireland,PR Stirling,0.0,1,1,Zimbabwe,Bready,1
Ireland,PR Stirling,1.0,1,0,Zimbabwe,"Bready Cricket Club, Magheramason, Bready",1
Ireland,PR Stirling,1.0,1,0,Zimbabwe,"Bready Cricket Club, Magheramason, Bready",1
Ireland,PR Stirling,0.0,1,0,Zimbabwe,Harare Sports Club,1
Ireland,PR Stirling,0.0,2,0,New Zealand,"Civil Service Cricket Club, Stormont, Belfast",1
Ireland,PR Stirling,0.0,2,0,New Zealand,"Civil Service Cricket Club, Stormont, Belfast",1
Ireland,PR Stirling,0.0,2,0,New Zealand,Adelaide Oval,1
Ireland,PR Stirling,0.0,2,0,South Africa,"The Village, Malahide, Dublin",1
Ireland,PR Stirling,0.0,2,0,South Africa,"Civil Service Cricket Club, Stormont, Belfast",1
Ireland,PR Stirling,0.0,2,0,South Africa,"Civil Service Cricket Club, Stormont, Belfast",1
Ireland,PR Stirling,0.0,2,0,South Africa,"County Ground, Bristol",1
Ireland,PR Stirling,0.0,2,0,South Africa,"County Ground, Bristol",1
Ireland,PR Stirling,0.0,2,0,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",1
Ireland,PR Stirling,0.0,2,0,West Indies,Providence Stadium,1
Ireland,PR Stirling,1.0,2,0,West Indies,"Sabina Park, Kingston",1
Ireland,PR Stirling,0.0,2,0,West Indies,"Sabina Park, Kingston",1
Ireland,PR Stirling,1.0,1,0,West Indies,"National Cricket Stadium, Grenada",1
Ireland,PR Stirling,-1.0,1,0,West Indies,"Warner Park, St Kitts",1
Ireland,PR Stirling,0.0,1,0,West Indies,"Warner Park, St Kitts",1
Ireland,PR Stirling,1.0,2,0,West Indies,"Bellerive Oval, Hobart",1
Ireland,PR Stirling,0.0,2,0,Zimbabwe,"Castle Avenue, Dublin",1
Ireland,PR Stirling,1.0,2,0,Zimbabwe,"Castle Avenue, Dublin",1
Ireland,PR Stirling,0.0,2,0,Zimbabwe,"Bready Cricket Club, Magheramason, Bready",1
Ireland,PR Stirling,0.0,2,0,Zimbabwe,"Bellerive Oval, Hobart",1
Ireland,PR Stirling,1.0,2,0,Zimbabwe,Harare Sports Club,1
Ireland,PR Stirling,1.0,2,0,Zimbabwe,Harare Sports Club,1
Ireland,JNK Shannon,0.0,2,0,India,"The Village, Malahide",1
Ireland,JNK Shannon,0.0,2,0,India,"The Village, Malahide",1
Ireland,A Balbirnie,0.0,2,4,Afghanistan,"Bready Cricket Club, Magheramason",47
Ireland,A Balbirnie,0.0,2,2,Afghanistan,"Bready Cricket Club, Magheramason",15
